"species","Width"
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.13
"Tapirus_terrestris",4.99
"Tapirus_terrestris",3.51
"Tapirus_terrestris",2.14
"Tapirus_terrestris",11.41
"Tapirus_terrestris",4.41
"Tapirus_terrestris",2.23
"Tapirus_terrestris",4.28
"Tapirus_terrestris",10.37
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.7
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.55
"Tapirus_terrestris",2.85
"Tapirus_terrestris",4.89
"Tapirus_terrestris",2.71
"Tapirus_terrestris",7.35
"Tapirus_terrestris",23.65
"Tapirus_terrestris",3.61
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.51
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.23
"Tapirus_terrestris",3.57
"Tapirus_terrestris",11.16
"Tapirus_terrestris",14.12
"Tapirus_terrestris",9.27
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.03
"Tapirus_terrestris",9.17
"Tapirus_terrestris",3.56
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.76
"Tapirus_terrestris",15.11
"Tapirus_terrestris",6.53
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.61
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.51
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",10.55
"Tapirus_terrestris",6.72
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.57
"Tapirus_terrestris",5.42
"Tapirus_terrestris",4.28
"Tapirus_terrestris",1.96
"Tapirus_terrestris",2.14
"Tapirus_terrestris",5.41
"Tapirus_terrestris",9.68
"Tapirus_terrestris",6.05
"Tapirus_terrestris",2.42
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",8.47
"Tapirus_terrestris",12.27
"Tapirus_terrestris",6.31
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.34
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",7.06
"Tapirus_terrestris",2.14
"Tapirus_terrestris",4.24
"Tapirus_terrestris",8.56
"Tapirus_terrestris",9.27
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",2.85
"Tapirus_terrestris",9.07
"Tapirus_terrestris",10.69
"Tapirus_terrestris",2.85
"Tapirus_terrestris",6.38
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.7
"Tapirus_terrestris",2.26
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.7
"Tapirus_terrestris",7.91
"Tapirus_terrestris",5.41
"Tapirus_terrestris",12.12
"Tapirus_terrestris",4.31
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.75
"Tapirus_terrestris",6.42
"Tapirus_terrestris",4.03
"Tapirus_terrestris",17.13
"Tapirus_terrestris",10.89
"Tapirus_terrestris",13.31
"Tapirus_terrestris",6.76
"Tapirus_terrestris",3.57
"Tapirus_terrestris",7.96
"Tapirus_terrestris",3.03
"Tapirus_terrestris",13.55
"Tapirus_terrestris",3.57
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.12
"Tapirus_terrestris",5.7
"Tapirus_terrestris",9.98
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.13
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.31
"Tapirus_terrestris",2.85
"Tapirus_terrestris",2.14
"Tapirus_terrestris",3.57
"Tapirus_terrestris",7.13
"Tapirus_terrestris",3.57
"Tapirus_terrestris",7.06
"Tapirus_terrestris",6.42
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.67
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",9.73
"Tapirus_terrestris",7.75
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.61
"Tapirus_terrestris",8.41
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.99
"Tapirus_terrestris",5.74
"Tapirus_terrestris",9.07
"Tapirus_terrestris",6.13
"Tapirus_terrestris",4.99
"Tapirus_terrestris",12.3
"Tapirus_terrestris",11.41
"Tapirus_terrestris",10.07
"Tapirus_terrestris",8.31
"Tapirus_terrestris",5.7
"Tapirus_terrestris",12.34
"Tapirus_terrestris",4.28
"Tapirus_terrestris",9.25
"Tapirus_terrestris",10.37
"Tapirus_terrestris",16.13
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",9.98
"Tapirus_terrestris",4.2
"Tapirus_terrestris",14.63
"Tapirus_terrestris",5.86
"Tapirus_terrestris",4.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.83
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.56
"Tapirus_terrestris",3.03
"Tapirus_terrestris",10.08
"Tapirus_terrestris",3.03
"Tapirus_terrestris",14.26
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",6.99
"Tapirus_terrestris",3.57
"Tapirus_terrestris",2.85
"Tapirus_terrestris",2.85
"Tapirus_terrestris",4.99
"Tapirus_terrestris",7.01
"Tapirus_terrestris",5.56
"Tapirus_terrestris",11.6
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",10.08
"Tapirus_terrestris",3.43
"Tapirus_terrestris",5.1
"Tapirus_terrestris",5.14
"Tapirus_terrestris",5.41
"Tapirus_terrestris",11.4
"Tapirus_terrestris",8.5
"Tapirus_terrestris",4.75
"Tapirus_terrestris",3.16
"Tapirus_terrestris",6.05
"Tapirus_terrestris",11.8
"Tapirus_terrestris",3.61
"Tapirus_terrestris",6.05
"Tapirus_terrestris",19.31
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",2.55
"Tapirus_terrestris",13.7
"Tapirus_terrestris",3.36
"Tapirus_terrestris",3.16
"Tapirus_terrestris",8.56
"Tapirus_terrestris",13.91
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",14.04
"Tapirus_terrestris",7.06
"Tapirus_terrestris",8.07
"Tapirus_terrestris",9.3
"Tapirus_terrestris",24.35
"Tapirus_terrestris",4.03
"Tapirus_terrestris",11.97
"Tapirus_terrestris",2.37
"Tapirus_terrestris",7.48
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",2.69
"Tapirus_terrestris",4.51
"Tapirus_terrestris",2.52
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",13.11
"Tapirus_terrestris",2.85
"Tapirus_terrestris",2.85
"Tapirus_terrestris",5.74
"Tapirus_terrestris",12.56
"Tapirus_terrestris",11.09
"Tapirus_terrestris",3.03
"Tapirus_terrestris",8.9
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",2.14
"Tapirus_terrestris",3.57
"Tapirus_terrestris",6.14
"Tapirus_terrestris",9.27
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.83
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.51
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.51
"Tapirus_terrestris",5.7
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.76
"Tapirus_terrestris",3.03
"Tapirus_terrestris",8.14
"Tapirus_terrestris",4.99
"Tapirus_terrestris",2.62
"Tapirus_terrestris",15.42
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.93
"Tapirus_terrestris",8.82
"Tapirus_terrestris",3.61
"Tapirus_terrestris",9.09
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.06
"Tapirus_terrestris",12.12
"Tapirus_terrestris",4.99
"Tapirus_terrestris",3.57
"Tapirus_terrestris",2.85
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.19
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.61
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.57
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.76
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.62
"Tapirus_terrestris",4.99
"Tapirus_terrestris",2.85
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.51
"Tapirus_terrestris",2.85
"Tapirus_terrestris",7.13
"Tapirus_terrestris",4.15
"Tapirus_terrestris",3.19
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.41
"Tapirus_terrestris",3.71
"Tapirus_terrestris",7.55
"Tapirus_terrestris",7.06
"Tapirus_terrestris",2.85
"Tapirus_terrestris",2.52
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.7
"Tapirus_terrestris",3.03
"Tapirus_terrestris",12.41
"Tapirus_terrestris",10.39
"Tapirus_terrestris",2.71
"Tapirus_terrestris",8.5
"Tapirus_terrestris",4.64
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.67
"Tapirus_terrestris",8.67
"Tapirus_terrestris",6.31
"Tapirus_terrestris",5.74
"Tapirus_terrestris",2.82
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.42
"Tapirus_terrestris",3.57
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.61
"Tapirus_terrestris",6.96
"Tapirus_terrestris",5.53
"Tapirus_terrestris",5.04
"Tapirus_terrestris",2.71
"Tapirus_terrestris",5.74
"Tapirus_terrestris",8.07
"Tapirus_terrestris",4.64
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.86
"Tapirus_terrestris",2.85
"Tapirus_terrestris",3.61
"Tapirus_terrestris",9.23
"Tapirus_terrestris",2.14
"Tapirus_terrestris",2.14
"Tapirus_terrestris",5.58
"Tapirus_terrestris",2.24
"Tapirus_terrestris",3.83
"Tapirus_terrestris",3.57
"Tapirus_terrestris",2.14
"Tapirus_terrestris",4.28
"Tapirus_terrestris",9.07
"Tapirus_terrestris",3.8
"Tapirus_terrestris",4.05
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.85
"Tapirus_terrestris",10.08
"Tapirus_terrestris",9.84
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.28
"Tapirus_terrestris",10.53
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.16
"Tapirus_terrestris",4.03
"Tapirus_terrestris",12.44
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.06
"Tapirus_terrestris",7.06
"Tapirus_terrestris",8.07
"Tapirus_terrestris",11.09
"Tapirus_terrestris",13.08
"Tapirus_terrestris",8.19
"Tapirus_terrestris",8.26
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.42
"Tapirus_terrestris",8.07
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.78
"Tapirus_terrestris",4.28
"Tapirus_terrestris",2.14
"Tapirus_terrestris",5.7
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.36
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.15
"Tapirus_terrestris",1.96
"Tapirus_terrestris",2.55
"Tapirus_terrestris",5.04
"Tapirus_terrestris",11.41
"Tapirus_terrestris",4.99
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.99
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.86
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",2.85
"Tapirus_terrestris",14.59
"Tapirus_terrestris",6.05
"Tapirus_terrestris",23.19
"Tapirus_terrestris",5.04
"Tapirus_terrestris",9.78
"Tapirus_terrestris",3.8
"Tapirus_terrestris",12.44
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.64
"Tapirus_terrestris",12.17
"Tapirus_terrestris",4.35
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.42
"Tapirus_terrestris",3.76
"Tapirus_terrestris",12.1
"Tapirus_terrestris",13.14
"Tapirus_terrestris",3.51
"Tapirus_terrestris",8.07
"Tapirus_terrestris",2.14
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.26
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.23
"Tapirus_terrestris",4.96
"Tapirus_terrestris",4.4
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",7.84
"Tapirus_terrestris",6.31
"Tapirus_terrestris",9.05
"Tapirus_terrestris",8.23
"Tapirus_terrestris",7.84
"Tapirus_terrestris",15.33
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.82
"Tapirus_terrestris",2.14
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",2.87
"Tapirus_terrestris",4.89
"Tapirus_terrestris",2.71
"Tapirus_terrestris",2.23
"Tapirus_terrestris",4.2
"Tapirus_terrestris",13.21
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.2
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",11.09
"Tapirus_terrestris",4.51
"Tapirus_terrestris",5.7
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.89
"Tapirus_terrestris",10.05
"Tapirus_terrestris",4.51
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",9.07
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",4.28
"Tapirus_terrestris",17.26
"Tapirus_terrestris",2.14
"Tapirus_terrestris",4.06
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.2
"Tapirus_terrestris",5.1
"Tapirus_terrestris",4.51
"Tapirus_terrestris",9.92
"Tapirus_terrestris",7.06
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",4.03
"Tapirus_terrestris",2.71
"Tapirus_terrestris",6.5
"Tapirus_terrestris",7.46
"Tapirus_terrestris",31.5
"Tapirus_terrestris",3.83
"Tapirus_terrestris",4.16
"Tapirus_terrestris",3.11
"Tapirus_terrestris",2.14
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.16
"Tapirus_terrestris",30.24
"Tapirus_terrestris",3.16
"Tapirus_terrestris",4.49
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.67
"Tapirus_terrestris",3.61
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",11.27
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",2.14
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.15
"Tapirus_terrestris",4.88
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.61
"Tapirus_terrestris",8.61
"Tapirus_terrestris",11.09
"Tapirus_terrestris",3.23
"Tapirus_terrestris",2.87
"Tapirus_terrestris",6.43
"Tapirus_terrestris",4.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",4.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",7.06
"Tapirus_terrestris",8.91
"Tapirus_terrestris",3.61
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",9.07
"Tapirus_terrestris",7.06
"Tapirus_terrestris",3.42
"Tapirus_terrestris",5.51
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.45
"Tapirus_terrestris",4.06
"Tapirus_terrestris",8.03
"Tapirus_terrestris",3.56
"Tapirus_terrestris",3.92
"Tapirus_terrestris",13.33
"Tapirus_terrestris",3.03
"Tapirus_terrestris",22.81
"Tapirus_terrestris",13.3
"Tapirus_terrestris",4.03
"Tapirus_terrestris",9.86
"Tapirus_terrestris",2.55
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.89
"Tapirus_terrestris",9.98
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",5.86
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.8
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.75
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.83
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.41
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.4
"Tapirus_terrestris",5.41
"Tapirus_terrestris",3.83
"Tapirus_terrestris",2.85
"Tapirus_terrestris",4.14
"Tapirus_terrestris",15.46
"Tapirus_terrestris",2.14
"Tapirus_terrestris",4.03
"Tapirus_terrestris",8.95
"Tapirus_terrestris",5.65
"Tapirus_terrestris",3.57
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.6
"Tapirus_terrestris",7.21
"Tapirus_terrestris",4.47
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.23
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.12
"Tapirus_terrestris",2.85
"Tapirus_terrestris",8.56
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.49
"Tapirus_terrestris",4.03
"Tapirus_terrestris",2.14
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.06
"Tapirus_terrestris",3.57
"Tapirus_terrestris",6.42
"Tapirus_terrestris",7.01
"Tapirus_terrestris",6.13
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.93
"Tapirus_terrestris",13.01
"Tapirus_terrestris",2.69
"Tapirus_terrestris",2.55
"Tapirus_terrestris",3.03
"Tapirus_terrestris",11.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.7
"Tapirus_terrestris",6.38
"Tapirus_terrestris",4.78
"Tapirus_terrestris",2.85
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.45
"Tapirus_terrestris",6.45
"Tapirus_terrestris",4.03
"Tapirus_terrestris",2.14
"Tapirus_terrestris",7.06
"Tapirus_terrestris",8.11
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.84
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.74
"Tapirus_terrestris",3.36
"Tapirus_terrestris",5.04
"Tapirus_terrestris",2.85
"Tapirus_terrestris",3.19
"Tapirus_terrestris",4.28
"Tapirus_terrestris",2.55
"Tapirus_terrestris",2.85
"Tapirus_terrestris",8.45
"Tapirus_terrestris",4.2
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.71
"Tapirus_terrestris",9.78
"Tapirus_terrestris",7.84
"Tapirus_terrestris",2.85
"Tapirus_terrestris",6.42
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.65
"Tapirus_terrestris",4.89
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.23
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.7
"Tapirus_terrestris",6.7
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.92
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.31
"Tapirus_terrestris",10.63
"Tapirus_terrestris",6.05
"Tapirus_terrestris",2.26
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",13.04
"Tapirus_terrestris",3.11
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.13
"Tapirus_terrestris",7.13
"Tapirus_terrestris",4.63
"Tapirus_terrestris",26.85
"Tapirus_terrestris",5.24
"Tapirus_terrestris",4.28
"Tapirus_terrestris",11.09
"Tapirus_terrestris",4.55
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",8.07
"Tapirus_terrestris",7.13
"Tapirus_terrestris",3.57
"Tapirus_terrestris",15.15
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.7
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.99
"Tapirus_terrestris",4.47
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.16
"Tapirus_terrestris",7.13
"Tapirus_terrestris",4.06
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.26
"Tapirus_terrestris",11.09
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.06
"Tapirus_terrestris",10.82
"Tapirus_terrestris",5.04
"Tapirus_terrestris",13.11
"Tapirus_terrestris",4.28
"Tapirus_terrestris",6.05
"Tapirus_terrestris",8.56
"Tapirus_terrestris",3.57
"Tapirus_terrestris",24.5
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.37
"Tapirus_terrestris",5.62
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.01
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.16
"Tapirus_terrestris",14.03
"Tapirus_terrestris",8.56
"Tapirus_terrestris",2.85
"Tapirus_terrestris",8.8
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.49
"Tapirus_terrestris",5.75
"Tapirus_terrestris",6.4
"Tapirus_terrestris",5.43
"Tapirus_terrestris",7.06
"Tapirus_terrestris",7.84
"Tapirus_terrestris",7.06
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.55
"Tapirus_terrestris",4.15
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.77
"Tapirus_terrestris",6.76
"Tapirus_terrestris",4.99
"Tapirus_terrestris",7.67
"Tapirus_terrestris",9.7
"Tapirus_terrestris",12.61
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.28
"Tapirus_terrestris",25.2
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.2
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.4
"Tapirus_terrestris",4.99
"Tapirus_terrestris",3.16
"Tapirus_terrestris",2.85
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.1
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.51
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.41
"Tapirus_terrestris",8.07
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",14.26
"Tapirus_terrestris",4.5
"Tapirus_terrestris",7.13
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.85
"Tapirus_terrestris",2.14
"Tapirus_terrestris",6.31
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.51
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.87
"Tapirus_terrestris",3
"Myrmecophaga_tridactyla",4.9
"Myrmecophaga_tridactyla",4.9
"Myrmecophaga_tridactyla",2.08
"Myrmecophaga_tridactyla",3.92
"Myrmecophaga_tridactyla",2.77
"Myrmecophaga_tridactyla",5.54
"Myrmecophaga_tridactyla",4.9
"Myrmecophaga_tridactyla",2.48
"Myrmecophaga_tridactyla",2.79
"Myrmecophaga_tridactyla",3.92
"Myrmecophaga_tridactyla",9.79
"Myrmecophaga_tridactyla",4.9
"Myrmecophaga_tridactyla",5.58
"Myrmecophaga_tridactyla",2.94
"Myrmecophaga_tridactyla",14.69
"Myrmecophaga_tridactyla",4.9
"Tapirus_terrestris",3.86
"Tapirus_terrestris",8.19
"Tapirus_terrestris",2.05
"Tapirus_terrestris",13.11
"Tapirus_terrestris",3.51
"Tapirus_terrestris",2.34
"Tapirus_terrestris",2.89
"Tapirus_terrestris",4.09
"Tapirus_terrestris",3.86
"Tapirus_terrestris",2.14
"Tapirus_terrestris",7.89
"Tapirus_terrestris",7.08
"Tapirus_terrestris",10.82
"Tapirus_terrestris",12.53
"Tapirus_terrestris",10.91
"Tapirus_terrestris",9.23
"Tapirus_terrestris",25.9
"Tapirus_terrestris",1.96
"Tapirus_terrestris",7.64
"Tapirus_terrestris",8
"Tapirus_terrestris",4
"Tapirus_terrestris",3.4
"Tapirus_terrestris",3.77
"Tapirus_terrestris",2.83
"Tapirus_terrestris",10.38
"Tapirus_terrestris",5.48
"Tapirus_terrestris",2.83
"Tapirus_terrestris",3.89
"Tapirus_terrestris",4
"Tapirus_terrestris",3.77
"Tapirus_terrestris",4.07
"Tapirus_terrestris",2.53
"Tapirus_terrestris",2.39
"Tapirus_terrestris",4
"Tapirus_terrestris",15.58
"Tapirus_terrestris",10.2
"Tapirus_terrestris",15.29
"Tapirus_terrestris",12.44
