"species","Length"
"Tapirus_terrestris",14.88
"Tapirus_terrestris",5.7
"Tapirus_terrestris",4.15
"Tapirus_terrestris",4.99
"Tapirus_terrestris",20.68
"Tapirus_terrestris",8.19
"Tapirus_terrestris",6.7
"Tapirus_terrestris",5.7
"Tapirus_terrestris",11.27
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.42
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",15.82
"Tapirus_terrestris",3.57
"Tapirus_terrestris",21.52
"Tapirus_terrestris",3.16
"Tapirus_terrestris",12.58
"Tapirus_terrestris",33.53
"Tapirus_terrestris",5.86
"Tapirus_terrestris",11.09
"Tapirus_terrestris",5.74
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.03
"Tapirus_terrestris",16.48
"Tapirus_terrestris",4.28
"Tapirus_terrestris",23.4
"Tapirus_terrestris",17.14
"Tapirus_terrestris",15.69
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.03
"Tapirus_terrestris",14.04
"Tapirus_terrestris",6.53
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.21
"Tapirus_terrestris",35.66
"Tapirus_terrestris",7.51
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.06
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.51
"Tapirus_terrestris",5.24
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",17.12
"Tapirus_terrestris",13.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.03
"Tapirus_terrestris",10.08
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.74
"Tapirus_terrestris",6.42
"Tapirus_terrestris",4.47
"Tapirus_terrestris",2.85
"Tapirus_terrestris",15.7
"Tapirus_terrestris",15.73
"Tapirus_terrestris",7.06
"Tapirus_terrestris",12.1
"Tapirus_terrestris",3.03
"Tapirus_terrestris",8.07
"Tapirus_terrestris",12.7
"Tapirus_terrestris",22.38
"Tapirus_terrestris",6.31
"Tapirus_terrestris",10.08
"Tapirus_terrestris",8.7
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",8.07
"Tapirus_terrestris",4.99
"Tapirus_terrestris",10.08
"Tapirus_terrestris",10.69
"Tapirus_terrestris",9.27
"Tapirus_terrestris",8.07
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",11.09
"Tapirus_terrestris",2.85
"Tapirus_terrestris",16.13
"Tapirus_terrestris",10.69
"Tapirus_terrestris",2.85
"Tapirus_terrestris",6.7
"Tapirus_terrestris",6.42
"Tapirus_terrestris",9.27
"Tapirus_terrestris",3.16
"Tapirus_terrestris",6.05
"Tapirus_terrestris",9.98
"Tapirus_terrestris",12.06
"Tapirus_terrestris",7.21
"Tapirus_terrestris",14.97
"Tapirus_terrestris",13.11
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.03
"Tapirus_terrestris",9.27
"Tapirus_terrestris",5.04
"Tapirus_terrestris",19.39
"Tapirus_terrestris",13.83
"Tapirus_terrestris",15.66
"Tapirus_terrestris",7.21
"Tapirus_terrestris",4.99
"Tapirus_terrestris",14.06
"Tapirus_terrestris",5.04
"Tapirus_terrestris",14.97
"Tapirus_terrestris",4.28
"Tapirus_terrestris",7.06
"Tapirus_terrestris",10.37
"Tapirus_terrestris",5.7
"Tapirus_terrestris",17.82
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.13
"Tapirus_terrestris",7.06
"Tapirus_terrestris",7.06
"Tapirus_terrestris",7.27
"Tapirus_terrestris",7.13
"Tapirus_terrestris",3.57
"Tapirus_terrestris",5.7
"Tapirus_terrestris",18.54
"Tapirus_terrestris",4.28
"Tapirus_terrestris",8.07
"Tapirus_terrestris",11.41
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",8.98
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",14.44
"Tapirus_terrestris",18.33
"Tapirus_terrestris",7.06
"Tapirus_terrestris",9.47
"Tapirus_terrestris",26.51
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.7
"Tapirus_terrestris",8.93
"Tapirus_terrestris",12.91
"Tapirus_terrestris",10.94
"Tapirus_terrestris",9.27
"Tapirus_terrestris",16.5
"Tapirus_terrestris",22.1
"Tapirus_terrestris",13.42
"Tapirus_terrestris",11.74
"Tapirus_terrestris",7.84
"Tapirus_terrestris",17.82
"Tapirus_terrestris",4.28
"Tapirus_terrestris",10.52
"Tapirus_terrestris",18.94
"Tapirus_terrestris",17.14
"Tapirus_terrestris",13.11
"Tapirus_terrestris",4.03
"Tapirus_terrestris",11.41
"Tapirus_terrestris",5.59
"Tapirus_terrestris",15.88
"Tapirus_terrestris",7.21
"Tapirus_terrestris",4.96
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.1
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.13
"Tapirus_terrestris",6.05
"Tapirus_terrestris",12.1
"Tapirus_terrestris",4.03
"Tapirus_terrestris",27.81
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.99
"Tapirus_terrestris",9.23
"Tapirus_terrestris",6.42
"Tapirus_terrestris",2.85
"Tapirus_terrestris",2.85
"Tapirus_terrestris",10.69
"Tapirus_terrestris",9.25
"Tapirus_terrestris",14.03
"Tapirus_terrestris",22.11
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",11.09
"Tapirus_terrestris",6.25
"Tapirus_terrestris",8.29
"Tapirus_terrestris",10.44
"Tapirus_terrestris",12.63
"Tapirus_terrestris",15.12
"Tapirus_terrestris",14.44
"Tapirus_terrestris",6.15
"Tapirus_terrestris",8.12
"Tapirus_terrestris",11.09
"Tapirus_terrestris",25.05
"Tapirus_terrestris",6.76
"Tapirus_terrestris",10.08
"Tapirus_terrestris",29.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.1
"Tapirus_terrestris",17.62
"Tapirus_terrestris",5.31
"Tapirus_terrestris",4.06
"Tapirus_terrestris",13.55
"Tapirus_terrestris",24.6
"Tapirus_terrestris",9.07
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",16.21
"Tapirus_terrestris",10.08
"Tapirus_terrestris",9.07
"Tapirus_terrestris",12.91
"Tapirus_terrestris",25.25
"Tapirus_terrestris",5.04
"Tapirus_terrestris",17.01
"Tapirus_terrestris",10.08
"Tapirus_terrestris",7.62
"Tapirus_terrestris",8.07
"Tapirus_terrestris",4.28
"Tapirus_terrestris",7.34
"Tapirus_terrestris",5.41
"Tapirus_terrestris",6.43
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",21.17
"Tapirus_terrestris",6.42
"Tapirus_terrestris",3.57
"Tapirus_terrestris",6.06
"Tapirus_terrestris",21.85
"Tapirus_terrestris",11.09
"Tapirus_terrestris",4.03
"Tapirus_terrestris",23.4
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.28
"Tapirus_terrestris",9.92
"Tapirus_terrestris",12.83
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.1
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",7.33
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",6.76
"Tapirus_terrestris",6.42
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",6.33
"Tapirus_terrestris",4.03
"Tapirus_terrestris",12.75
"Tapirus_terrestris",4.99
"Tapirus_terrestris",5.85
"Tapirus_terrestris",18.7
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.72
"Tapirus_terrestris",18.33
"Tapirus_terrestris",4.06
"Tapirus_terrestris",13.34
"Tapirus_terrestris",8.07
"Tapirus_terrestris",12.1
"Tapirus_terrestris",14.26
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.28
"Tapirus_terrestris",2.85
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.83
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.86
"Tapirus_terrestris",6.05
"Tapirus_terrestris",11.09
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",18.89
"Tapirus_terrestris",9.07
"Tapirus_terrestris",7.06
"Tapirus_terrestris",9.49
"Tapirus_terrestris",6.05
"Tapirus_terrestris",12.14
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.28
"Tapirus_terrestris",7.06
"Tapirus_terrestris",8.07
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.04
"Tapirus_terrestris",12.12
"Tapirus_terrestris",3.57
"Tapirus_terrestris",10.84
"Tapirus_terrestris",7.26
"Tapirus_terrestris",3.83
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.04
"Tapirus_terrestris",10.08
"Tapirus_terrestris",7.67
"Tapirus_terrestris",8.27
"Tapirus_terrestris",12.9
"Tapirus_terrestris",9.07
"Tapirus_terrestris",4.28
"Tapirus_terrestris",4.47
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.7
"Tapirus_terrestris",9.07
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",8.07
"Tapirus_terrestris",12.55
"Tapirus_terrestris",3.03
"Tapirus_terrestris",21.1
"Tapirus_terrestris",11.7
"Tapirus_terrestris",4.96
"Tapirus_terrestris",15.65
"Tapirus_terrestris",7.26
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.12
"Tapirus_terrestris",11.19
"Tapirus_terrestris",9.02
"Tapirus_terrestris",8.61
"Tapirus_terrestris",5.45
"Tapirus_terrestris",7.06
"Tapirus_terrestris",7.13
"Tapirus_terrestris",3.57
"Tapirus_terrestris",11.09
"Tapirus_terrestris",8.12
"Tapirus_terrestris",12.69
"Tapirus_terrestris",11.76
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.51
"Tapirus_terrestris",8.61
"Tapirus_terrestris",10.08
"Tapirus_terrestris",7.46
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.42
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",10.89
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.06
"Tapirus_terrestris",11.47
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.57
"Tapirus_terrestris",14.59
"Tapirus_terrestris",4.75
"Tapirus_terrestris",9.88
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.57
"Tapirus_terrestris",7.13
"Tapirus_terrestris",9.07
"Tapirus_terrestris",7.26
"Tapirus_terrestris",10.06
"Tapirus_terrestris",5.7
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.57
"Tapirus_terrestris",6.42
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.57
"Tapirus_terrestris",4.03
"Tapirus_terrestris",21.52
"Tapirus_terrestris",11.09
"Tapirus_terrestris",13.23
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.99
"Tapirus_terrestris",15.23
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.96
"Tapirus_terrestris",4.03
"Tapirus_terrestris",13.71
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.57
"Tapirus_terrestris",12.1
"Tapirus_terrestris",12.1
"Tapirus_terrestris",13.11
"Tapirus_terrestris",13.98
"Tapirus_terrestris",12.28
"Tapirus_terrestris",15.88
"Tapirus_terrestris",5.04
"Tapirus_terrestris",9.07
"Tapirus_terrestris",7.46
"Tapirus_terrestris",6.42
"Tapirus_terrestris",10.08
"Tapirus_terrestris",7.84
"Tapirus_terrestris",11.94
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.7
"Tapirus_terrestris",6.42
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.83
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.88
"Tapirus_terrestris",4.28
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",10.91
"Tapirus_terrestris",5.87
"Tapirus_terrestris",5.1
"Tapirus_terrestris",6.05
"Tapirus_terrestris",23.53
"Tapirus_terrestris",5.7
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.99
"Tapirus_terrestris",7.06
"Tapirus_terrestris",6.76
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",6.42
"Tapirus_terrestris",23.11
"Tapirus_terrestris",7.06
"Tapirus_terrestris",27.22
"Tapirus_terrestris",6.05
"Tapirus_terrestris",15.9
"Tapirus_terrestris",7.95
"Tapirus_terrestris",21.55
"Tapirus_terrestris",7.06
"Tapirus_terrestris",10.69
"Tapirus_terrestris",17.59
"Tapirus_terrestris",6.92
"Tapirus_terrestris",11.09
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",9.98
"Tapirus_terrestris",7.12
"Tapirus_terrestris",13.11
"Tapirus_terrestris",14.26
"Tapirus_terrestris",6.38
"Tapirus_terrestris",9.07
"Tapirus_terrestris",3.57
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.51
"Tapirus_terrestris",9.07
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.26
"Tapirus_terrestris",5.86
"Tapirus_terrestris",7.34
"Tapirus_terrestris",4.99
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.99
"Tapirus_terrestris",21.39
"Tapirus_terrestris",7.67
"Tapirus_terrestris",16.14
"Tapirus_terrestris",15.82
"Tapirus_terrestris",9.27
"Tapirus_terrestris",24.8
"Tapirus_terrestris",11.09
"Tapirus_terrestris",5.04
"Tapirus_terrestris",9.88
"Tapirus_terrestris",5.7
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.84
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.15
"Tapirus_terrestris",5.14
"Tapirus_terrestris",7.21
"Tapirus_terrestris",3.83
"Tapirus_terrestris",6.99
"Tapirus_terrestris",24.7
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",9.54
"Tapirus_terrestris",25.21
"Tapirus_terrestris",7.06
"Tapirus_terrestris",15.12
"Tapirus_terrestris",5.41
"Tapirus_terrestris",5.7
"Tapirus_terrestris",12.1
"Tapirus_terrestris",8.07
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.11
"Tapirus_terrestris",15.28
"Tapirus_terrestris",8.12
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.04
"Tapirus_terrestris",12.1
"Tapirus_terrestris",6.05
"Tapirus_terrestris",8.56
"Tapirus_terrestris",8.56
"Tapirus_terrestris",25.11
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.86
"Tapirus_terrestris",7.13
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.43
"Tapirus_terrestris",9.88
"Tapirus_terrestris",6.31
"Tapirus_terrestris",10.67
"Tapirus_terrestris",12.1
"Tapirus_terrestris",8.56
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.86
"Tapirus_terrestris",12.51
"Tapirus_terrestris",8.67
"Tapirus_terrestris",60.56
"Tapirus_terrestris",4.15
"Tapirus_terrestris",6.6
"Tapirus_terrestris",8.13
"Tapirus_terrestris",4.28
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.31
"Tapirus_terrestris",41.51
"Tapirus_terrestris",6.76
"Tapirus_terrestris",10.11
"Tapirus_terrestris",5.04
"Tapirus_terrestris",6.36
"Tapirus_terrestris",5.86
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.99
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",5.04
"Tapirus_terrestris",13.53
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.99
"Tapirus_terrestris",8.07
"Tapirus_terrestris",3.03
"Tapirus_terrestris",12.58
"Tapirus_terrestris",6.46
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.06
"Tapirus_terrestris",11.61
"Tapirus_terrestris",13.11
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.42
"Tapirus_terrestris",8.39
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.7
"Tapirus_terrestris",10.08
"Tapirus_terrestris",5.7
"Tapirus_terrestris",8.07
"Tapirus_terrestris",25.69
"Tapirus_terrestris",4.96
"Tapirus_terrestris",7.06
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",15.12
"Tapirus_terrestris",8.07
"Tapirus_terrestris",6.6
"Tapirus_terrestris",9.45
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.45
"Tapirus_terrestris",5.41
"Tapirus_terrestris",14.01
"Tapirus_terrestris",7.32
"Tapirus_terrestris",4.75
"Tapirus_terrestris",19.99
"Tapirus_terrestris",4.03
"Tapirus_terrestris",24.24
"Tapirus_terrestris",18.98
"Tapirus_terrestris",4.03
"Tapirus_terrestris",15.39
"Tapirus_terrestris",4.15
"Tapirus_terrestris",4.03
"Tapirus_terrestris",9.07
"Tapirus_terrestris",7.06
"Tapirus_terrestris",7.06
"Tapirus_terrestris",3.03
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.83
"Tapirus_terrestris",9.98
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",12.17
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",3.92
"Tapirus_terrestris",8.07
"Tapirus_terrestris",5.04
"Tapirus_terrestris",9.07
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.43
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.99
"Tapirus_terrestris",5.1
"Tapirus_terrestris",7.06
"Tapirus_terrestris",6.31
"Tapirus_terrestris",4.99
"Tapirus_terrestris",6.11
"Tapirus_terrestris",5.86
"Tapirus_terrestris",6.06
"Tapirus_terrestris",3.57
"Tapirus_terrestris",10.55
"Tapirus_terrestris",21.72
"Tapirus_terrestris",4.28
"Tapirus_terrestris",5.04
"Tapirus_terrestris",15.08
"Tapirus_terrestris",10.49
"Tapirus_terrestris",3.57
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.05
"Tapirus_terrestris",5.04
"Tapirus_terrestris",7.09
"Tapirus_terrestris",8.12
"Tapirus_terrestris",10.63
"Tapirus_terrestris",9.07
"Tapirus_terrestris",15.5
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.06
"Tapirus_terrestris",8.07
"Tapirus_terrestris",11.72
"Tapirus_terrestris",3.57
"Tapirus_terrestris",9.98
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.12
"Tapirus_terrestris",6.05
"Tapirus_terrestris",7.13
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.76
"Tapirus_terrestris",4.28
"Tapirus_terrestris",7.84
"Tapirus_terrestris",13.39
"Tapirus_terrestris",9.61
"Tapirus_terrestris",7.06
"Tapirus_terrestris",6.05
"Tapirus_terrestris",7.49
"Tapirus_terrestris",20.64
"Tapirus_terrestris",6.36
"Tapirus_terrestris",5.42
"Tapirus_terrestris",4.03
"Tapirus_terrestris",32.25
"Tapirus_terrestris",4.03
"Tapirus_terrestris",9.98
"Tapirus_terrestris",8.61
"Tapirus_terrestris",5.42
"Tapirus_terrestris",3.57
"Tapirus_terrestris",9.07
"Tapirus_terrestris",3.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",8.87
"Tapirus_terrestris",10.49
"Tapirus_terrestris",5.04
"Tapirus_terrestris",5.7
"Tapirus_terrestris",14.12
"Tapirus_terrestris",11.88
"Tapirus_terrestris",7.13
"Tapirus_terrestris",7.95
"Tapirus_terrestris",3.03
"Tapirus_terrestris",14.03
"Tapirus_terrestris",5.59
"Tapirus_terrestris",6.05
"Tapirus_terrestris",3.57
"Tapirus_terrestris",5.1
"Tapirus_terrestris",4.99
"Tapirus_terrestris",5.1
"Tapirus_terrestris",2.85
"Tapirus_terrestris",13.57
"Tapirus_terrestris",6.43
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.06
"Tapirus_terrestris",13.45
"Tapirus_terrestris",15.69
"Tapirus_terrestris",2.85
"Tapirus_terrestris",8.56
"Tapirus_terrestris",4.28
"Tapirus_terrestris",8.31
"Tapirus_terrestris",11.25
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.03
"Tapirus_terrestris",8.56
"Tapirus_terrestris",14.99
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.11
"Tapirus_terrestris",3.03
"Tapirus_terrestris",7.68
"Tapirus_terrestris",13.7
"Tapirus_terrestris",10.08
"Tapirus_terrestris",4.51
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",28.17
"Tapirus_terrestris",10.38
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.56
"Tapirus_terrestris",9.95
"Tapirus_terrestris",9.13
"Tapirus_terrestris",30.32
"Tapirus_terrestris",8.87
"Tapirus_terrestris",7.13
"Tapirus_terrestris",13.11
"Tapirus_terrestris",8.11
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.99
"Tapirus_terrestris",12.1
"Tapirus_terrestris",12.83
"Tapirus_terrestris",4.28
"Tapirus_terrestris",16.8
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.99
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.7
"Tapirus_terrestris",4.99
"Tapirus_terrestris",7.86
"Tapirus_terrestris",5.03
"Tapirus_terrestris",15.12
"Tapirus_terrestris",13.08
"Tapirus_terrestris",9.98
"Tapirus_terrestris",7.67
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.03
"Tapirus_terrestris",5.04
"Tapirus_terrestris",4.06
"Tapirus_terrestris",23.19
"Tapirus_terrestris",7.06
"Tapirus_terrestris",10.08
"Tapirus_terrestris",19.39
"Tapirus_terrestris",5.04
"Tapirus_terrestris",13.11
"Tapirus_terrestris",4.28
"Tapirus_terrestris",7.06
"Tapirus_terrestris",11.41
"Tapirus_terrestris",7.13
"Tapirus_terrestris",42.49
"Tapirus_terrestris",7.84
"Tapirus_terrestris",5.04
"Tapirus_terrestris",10.72
"Tapirus_terrestris",10.49
"Tapirus_terrestris",5.04
"Tapirus_terrestris",8.93
"Tapirus_terrestris",4.03
"Tapirus_terrestris",3.61
"Tapirus_terrestris",14.99
"Tapirus_terrestris",8.56
"Tapirus_terrestris",2.85
"Tapirus_terrestris",12.08
"Tapirus_terrestris",7.66
"Tapirus_terrestris",4.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",14.42
"Tapirus_terrestris",9.88
"Tapirus_terrestris",10.72
"Tapirus_terrestris",8.99
"Tapirus_terrestris",11.09
"Tapirus_terrestris",7.84
"Tapirus_terrestris",11.09
"Tapirus_terrestris",3.03
"Tapirus_terrestris",10.63
"Tapirus_terrestris",5.74
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.03
"Tapirus_terrestris",12.8
"Tapirus_terrestris",9.47
"Tapirus_terrestris",5.7
"Tapirus_terrestris",8.12
"Tapirus_terrestris",19.11
"Tapirus_terrestris",15.18
"Tapirus_terrestris",8.07
"Tapirus_terrestris",5.04
"Tapirus_terrestris",6.42
"Tapirus_terrestris",64
"Tapirus_terrestris",6.05
"Tapirus_terrestris",4.03
"Tapirus_terrestris",9.23
"Tapirus_terrestris",4.03
"Tapirus_terrestris",7.58
"Tapirus_terrestris",7.13
"Tapirus_terrestris",5.86
"Tapirus_terrestris",4.99
"Tapirus_terrestris",3.03
"Tapirus_terrestris",6.05
"Tapirus_terrestris",10.52
"Tapirus_terrestris",7.06
"Tapirus_terrestris",8.07
"Tapirus_terrestris",7.13
"Tapirus_terrestris",5.04
"Tapirus_terrestris",9.92
"Tapirus_terrestris",5.04
"Tapirus_terrestris",3.03
"Tapirus_terrestris",5.86
"Tapirus_terrestris",14.12
"Tapirus_terrestris",7.06
"Tapirus_terrestris",7.06
"Tapirus_terrestris",20.68
"Tapirus_terrestris",11.76
"Tapirus_terrestris",7.84
"Tapirus_terrestris",10.08
"Tapirus_terrestris",5.04
"Tapirus_terrestris",6.42
"Tapirus_terrestris",4.03
"Tapirus_terrestris",4.28
"Tapirus_terrestris",4.28
"Tapirus_terrestris",6.31
"Tapirus_terrestris",5.04
"Tapirus_terrestris",6.05
"Tapirus_terrestris",6.76
"Tapirus_terrestris",5.04
"Tapirus_terrestris",10.61
"Tapirus_terrestris",5.8
"Myrmecophaga_tridactyla",5.88
"Myrmecophaga_tridactyla",7.84
"Myrmecophaga_tridactyla",2.77
"Myrmecophaga_tridactyla",4.9
"Myrmecophaga_tridactyla",11.08
"Myrmecophaga_tridactyla",5.54
"Myrmecophaga_tridactyla",7.84
"Myrmecophaga_tridactyla",4.03
"Myrmecophaga_tridactyla",3.72
"Myrmecophaga_tridactyla",4.9
"Myrmecophaga_tridactyla",14.69
"Myrmecophaga_tridactyla",5.88
"Myrmecophaga_tridactyla",8.98
"Myrmecophaga_tridactyla",3.92
"Myrmecophaga_tridactyla",17.63
"Myrmecophaga_tridactyla",4.9
"Tapirus_terrestris",3.86
"Tapirus_terrestris",8.62
"Tapirus_terrestris",4.09
"Tapirus_terrestris",18.12
"Tapirus_terrestris",7.72
"Tapirus_terrestris",6.78
"Tapirus_terrestris",2.89
"Tapirus_terrestris",6.14
"Tapirus_terrestris",5.78
"Tapirus_terrestris",5.62
"Tapirus_terrestris",23.79
"Tapirus_terrestris",20.1
"Tapirus_terrestris",30.72
"Tapirus_terrestris",14.46
"Tapirus_terrestris",14.32
"Tapirus_terrestris",14.04
"Tapirus_terrestris",33.4
"Tapirus_terrestris",10.24
"Tapirus_terrestris",9.68
"Tapirus_terrestris",8
"Tapirus_terrestris",6.67
"Tapirus_terrestris",5.76
"Tapirus_terrestris",6.6
"Tapirus_terrestris",3.77
"Tapirus_terrestris",12.26
"Tapirus_terrestris",6.75
"Tapirus_terrestris",2.83
"Tapirus_terrestris",11.9
"Tapirus_terrestris",7.07
"Tapirus_terrestris",4.72
"Tapirus_terrestris",7.21
"Tapirus_terrestris",3.8
"Tapirus_terrestris",4.47
"Tapirus_terrestris",6.67
"Tapirus_terrestris",24.98
"Tapirus_terrestris",15.29
"Tapirus_terrestris",15.29
"Tapirus_terrestris",13.86
